PRF,Duty_factor,Frequency,Radar_vel,Target_vel,Radar_alt,Target_alt,Target_rcs,Clutter_rcs_sd,Slant_range,N_pulses,N_targets,Target2_vel,Target2_alt,Target2_rcs,Slant_range2
92755.1672,0.16564036199999999,2322325393,156.26399750000002,142.70754580000002,8646.133952,4602.764528,38.04362738,160.37844760000002,77.39792032,64,2,282.75682739999996,9771.480083,89.59979641,59.10923901
93418.79062,0.36021783700000004,3146765770,67.37969113,169.1931892,9241.147212,9963.23859,95.02205698,189.6229669,46.58607021,128,1,154.06930769999997,1281.302372,77.81294162,56.20744035
87248.87102,0.204483492,4520705149,139.4503001,146.7062915,7589.886578000001,4875.6633679999995,45.61667155,192.6646524,97.57417267,192,1,110.32391659999999,4066.701283,99.65176327,33.95246109
84641.22932,0.171502701,1450366983,98.15539395,103.6549765,9787.617442,1815.393431,53.65906968,144.4769673,81.67438462,256,2,135.5271565,9103.442887000001,73.17279176,48.23665472
94495.50046,0.46186237700000005,3307367328,50.99509637,206.3532053,8791.765023,5331.492373,10.00897941,100.8394142,70.665109,256,0,80.55544643,3720.997082,76.33195537,53.62764902
95240.89626000001,0.258631143,2123859159,67.16503162,164.2509409,2778.703184,7580.751684999999,32.16788537,182.962313,78.15798481,128,0,144.6700775,1350.6372279999998,98.5945436,67.43628786
95645.81057,0.18831827199999998,3850904169,131.0426536,162.035376,1514.151243,4388.344822999999,97.28083365,172.8670707,98.63972482,256,1,95.86028654,3259.169519,60.69283087,59.07793991
88132.23223,0.15830686300000002,5688887491,124.13282279999999,293.64200550000004,2827.682288,4215.299591,14.19960287,190.821058,67.87909859,192,2,205.013524,9772.430162999999,63.47924789999999,79.57463273
90275.26041,0.022264542999999998,5278508687,71.98099623,50.95236026,1313.7653990000001,4628.635486,36.84343526,159.04829180000002,60.54848326,128,1,72.96686455,4084.028107,16.76778637,42.77895228
79070.76196,0.149544744,6046285891,68.28856418,60.95235286,2051.6810530000002,7463.119925,79.76947750000001,198.686548,83.93207351,64,1,147.5647502,7404.535131999999,24.72783911,20.66338482
69877.95573,0.151721385,4666237478,52.72929008,277.9878284,1737.5014420000002,8428.0513,12.6570073,158.1087312,54.98397934,256,2,70.5578129,3397.0683649999996,74.73865648,89.39428709
83000.64844,0.332619956,1836160386,60.49465281,280.0445799,4579.719109000001,9170.530378,83.81546013,165.1521052,74.67884364,64,0,135.2178817,2370.452484,13.13911371,76.73355762
95342.16202999999,0.286289354,3726332338,74.07565639,210.3949034,3170.704788,9819.727785,68.57094120000001,198.5095586,71.63936443,192,1,295.6257021,4200.377179,27.03463435,83.01396223
90738.0878,0.160752743,1765584241,69.26094894,154.83736090000002,1586.920622,7944.6638840000005,62.01828134,175.6337417,97.3820724,64,2,198.7289486,1289.58235,71.79340131,12.85039552
94679.55924,0.293868173,1616369564,81.61814502,116.48529270000002,6278.744912,8330.306288,77.81294162,187.7599007,95.09770243,128,2,284.50449419999995,2136.949588,11.32602849,89.60885028
80481.74132999999,0.145756701,2472892080,164.7458976,293.01797430000005,5832.650664,9258.009564,80.20369245,187.584405,93.08673943,192,0,135.67413080000003,2235.502216,13.98440627,37.40210016
95022.27437,0.342583321,5460119166,107.81476440000002,192.59430700000001,4941.15642,5227.598814,77.60045636,183.65707969999997,92.85895144,256,0,153.03679409999998,8066.719781,92.54120114,70.28640937
62067.342070000006,0.024206996,7112877119,102.77018199999999,86.21129253,5511.347718,9406.479314,47.89278784,138.29665590000002,52.35310186,64,2,278.5782044,1773.5353890000001,67.98558487,49.94823142
69883.22218,0.043438334,3856997762,57.13026691,73.48244729,3377.7230159999995,9729.935577,80.65804712,123.907995,60.04546629,128,0,106.803716,8648.612249,89.39541181,88.63293927
67583.39476,0.14182276900000002,6499651889,84.5594715,286.6343085,9129.335162000001,6609.619197,36.00390337,150.4417454,43.172369700000004,64,1,240.64652650000002,4637.223166,12.6570073,60.78584336
77032.95189,0.197711028,6177896515,58.49791673,201.2880278,6992.892606,1247.070436,79.58881978,96.7342469,66.40674449,256,0,167.0108076,3525.700368,94.80893722,57.84425465
71324.94346000001,0.11709386599999999,7641022081,180.8497358,272.82496069999996,6894.8494900000005,9590.797220999999,68.82607759,193.76829469999998,63.25681188,256,2,213.28220130000003,2513.2189399999997,48.39585979,44.20521678
60049.29298,0.14983000900000001,4964550702,53.60171529,60.14334852,7696.0462290000005,4477.533415999999,93.69277694,133.8677111,54.08910275,192,1,271.7135167,4083.338093,41.17958389,56.8604623
85356.73,0.260181133,6271353948,53.34572645,197.28098310000001,5777.015201,3833.7820409999995,21.72612093,140.6558806,79.86756827,128,1,269.45759849999996,1173.163864,45.43107824,73.50256013
71796.04451,0.33544607600000004,8695875748,63.85598737,269.4815663,6987.573205,9535.248778,10.66394527,119.2334521,60.41057093,128,2,292.7089323,3328.722729,97.2477636,36.91519658
68143.15681,0.299175366,3672505514,55.52559958,122.27173329999998,7156.402790000001,5080.705661,71.79340131,171.5794642,55.75073157,192,2,296.9957913,6571.652124,15.08752325,40.70754837
69361.33594,0.215080203,7314891074,124.953957,252.3088474,9155.382626999999,1027.700141,95.6199448,191.4734662,75.78002812,64,0,58.76673699,1524.560356,10.81724454,94.75788853
76088.86142,0.136872473,5928911966,64.77068767,107.6808381,5360.019971,2856.964496,11.29680127,114.9156558,64.09184314,256,1,201.3187713,1186.872682,75.70149189,54.34290403
81655.00558,0.06628644,4945042387,119.7711593,119.2298631,6516.073413,7321.744189,95.77772940000001,192.04524640000002,58.49774952,192,0,158.0974052,2150.0748120000003,31.48624516,79.83488951
60275.16385,0.199603802,1285121594,64.28766538,107.6299219,8831.738686,8163.521024,67.07568301,152.7816259,34.43593764,192,0,77.95677425,9105.722311,14.54681654,18.70991571
55333.85761,0.045412550999999995,1058973359,105.816079,296.62613880000004,7012.643079,9446.327989,99.96960542,127.87006399999999,37.163160999999995,256,1,186.48284819999998,4937.565275,87.10003192,71.78423631
69748.13692,0.02713244,1225300641,120.1515405,196.21616269999998,8517.661246,8191.010396,17.52867801,181.76282959999998,51.22692209,192,1,292.5888347,4780.202015999999,94.02960405,97.36805840000001
54662.03223,0.183692703,4133580777,115.85906489999999,59.93207432,7973.138868999999,9303.059188,46.89740966,164.59646669999998,12.07973589,64,2,289.16177799999997,6531.4683159999995,24.35972672,74.7092866
50011.12852,0.089362833,5507862712,74.28372112,146.13933380000003,8146.962179000001,2531.0544010000003,13.55920346,132.71950149999998,27.4601947,128,0,138.27197959999998,5037.049589,89.19362633,39.89919769
61649.111039999996,0.207658256,4074830015,81.64714349,284.44345580000004,9222.858495999999,7194.029568000001,87.44814076,125.97058179999999,41.16526982,192,2,274.756544,1016.324404,93.34751805,30.40220627
74980.31876000001,0.229646911,2246293542,87.48215869,68.29035084,9470.897526,2894.863308,87.55180951,139.20062140000002,19.0004879,64,1,158.695731,7420.628868000001,38.04245714,80.9641755
65785.19715,0.123480668,2700194390,139.7495475,144.1880011,9393.127902,7758.45183,94.29085328,122.07351799999999,33.95246109,128,1,136.8864865,1049.430627,80.21193494,42.70196842
51623.72012,0.171791305,4675844644,70.88457577,285.59047549999997,8425.277041,1982.9161390000002,88.89819293,111.36122479999999,58.72095598,256,2,132.0188511,8276.087069,99.51779529,99.20434468
57382.911029999996,0.03471144,1640954400,130.8336837,281.8510812,8707.752122,4030.694653,56.54963784,118.4894341,38.24540243,128,2,119.75849070000001,1880.21548,99.94771407,46.77539793
79269.92836,0.048758917,4803818737,57.65251395,213.4342874,5940.799303,5975.995407,97.74582141,119.4917608,16.48479377,256,0,295.3043251,6773.621089,34.53222861,76.14171097
78080.69515,0.104845251,3126192477,94.20994968,266.37922510000004,9438.134219,4321.847832,57.91367398,150.14611340000002,15.28606194,64,0,50.73247484,4650.076229,14.89579959,93.06000472
73655.47011000001,0.161722905,1122517800,50.92877107,282.9064565,5369.802948,9641.951459,52.62960984,122.3598186,12.61865811,192,0,124.08135130000001,9343.741476000001,34.72133332,90.28561219
99659.4931,0.169324539,2435745697,114.5024152,110.97901740000002,8592.896762999999,9334.398265,32.44586874,199.1918348,11.71821761,128,0,275.1341192,4612.560264,25.67296559,77.42991056
98667.16851,0.12518426300000002,1460663291,96.74851982,55.3367135,8331.549871,2123.162473,83.98832893,191.18393840000002,60.42849911,128,2,54.68462172,9872.360537999999,36.14070424,24.51569263
98034.29831,0.17679830100000002,6637322426,60.19258234,78.17000135,6262.245146,7395.272525,70.18960073,160.4310714,23.23641063,192,2,282.82009639999995,5860.5414789999995,98.81432012,99.61919596
95078.75385,0.030546254,4482166515,179.0494977,183.5391899,6704.204136,2506.010862,62.10202114,143.91206369999998,37.46119302,64,2,266.3850449,4991.33263,14.60876125,17.03148167
79904.91603,0.160835958,2086962925,227.8003597,297.0002229,8244.770423,1663.088204,25.90389502,191.8960802,13.03329286,192,1,286.3071005,7837.272134999999,60.41175012,81.71240053
75523.17908,0.015565942,2294291364,279.9742609,223.53047630000003,4705.881009000001,8082.683228,35.81406234,162.6680267,16.71398178,256,2,165.47110080000002,1020.518584,57.18653039,89.38844933
73326.26263,0.269820292,1030931704,211.32442799999998,133.1886882,8317.608682,7937.626902,20.36324584,191.65504669999999,30.731228100000003,256,0,66.26759854,2797.734081,15.14266704,99.93750707
94921.04043,0.322638021,1176486777,187.8648398,64.64675855,7077.411609999999,1020.518584,32.58733277,175.8560387,35.56968761,64,0,199.3333843,7881.484904999999,45.87856899,93.81057732
93605.67521,0.058159694000000005,1676851561,95.74342246,169.8612385,7923.810311,5716.599582,12.01360072,152.1008297,31.00249244,128,1,263.8774189,4473.392609,80.65804712,99.62782386
92875.93178,0.032002143999999996,5022238388,60.63272606,294.26852060000004,6248.248886,6076.700905,15.84059763,150.3646399,15.18720614,256,1,154.1926197,2196.848777,17.63347638,13.39746789
97169.8439,0.18527919699999998,3121901863,81.72488362,50.80874003,8663.885484999999,8686.962115,98.37451731,144.5408821,39.4698292,64,1,134.1237291,7533.329632999999,43.21415399,95.00139024
98976.37637,0.473092035,3543281603,92.42330862,168.88163369999998,1234.73694,2343.640717,65.80569909,151.73151399999998,14.27234841,256,2,280.5441867,8193.565381,40.59277224,98.32038728
90981.26011,0.47520884399999996,1567937915,74.37365549,147.06521180000001,3280.202392,2593.054211,66.34119339,139.19272,11.03521768,64,2,82.74040659,5963.548609,55.17387844,11.61075162
90105.44607,0.49543443600000003,4228311281,79.21247257,186.9089051,1286.35112,5045.487759000001,81.11620125,186.74262439999998,10.52559314,128,1,291.707652,7632.544642,38.87757456,66.25613193
81351.98748,0.228020365,4980592248,162.98620630000002,249.98661069999997,1678.2303149999998,4318.097422999999,16.50311556,154.10380619999998,55.37964888,192,2,60.11000951,4941.8547770000005,67.73579404,82.95933943
77574.15192,0.436256718,4050427563,56.25106253,70.32356137,4203.541784,5901.012128,96.23978586,125.0348907,53.88440734,128,2,254.1437765,1598.864257,33.30722895,66.70609329999999
86119.28602,0.203803593,3085316944,115.74720659999998,93.47361533,5075.063219,8751.693184,75.08514648,172.05289580000002,19.75291003,64,0,144.99611230000002,7203.838772,37.42489108,81.4699761
97895.20405,0.47736360299999997,2183486533,71.23753438,228.6650926,1453.338221,8055.923715000001,78.55774571,118.46913810000001,44.98001363,256,1,267.2508461,8012.079659999999,11.75254438,96.72324246
99294.43483,0.270665321,7017331827,55.12484272,147.2581816,1985.191807,9712.563194,47.41365067,176.5992429,15.64630213,128,0,136.95990049999997,1993.763187,15.28737141,14.65846622
96291.60156,0.458199244,4989210755,168.4447445,200.3127514,2789.785841,9984.870104000001,11.56238334,184.3042924,54.161945200000005,64,1,293.180452,1460.493653,75.83156522,51.10744485
89746.40071,0.4488689,1859006267,92.83451893,292.8044138,5771.717488,8366.42945,80.60529891,193.15751619999998,18.34835349,192,0,181.14013169999998,1556.522329,46.55688967,89.71015736
99846.97135,0.331742813,2700476040,67.88772418,280.7625514,5370.125588,7825.818998999999,17.51338501,185.6024227,16.83366395,192,1,132.4356625,7705.739818000001,30.72294206,29.02733289
98308.75987000001,0.309223007,2289147021,69.91793475,233.3140355,4056.685247,2430.1171679999998,33.08051368,190.093199,43.65563565,256,0,93.67909176,5541.595935,79.81023495,20.33891944
53059.806410000005,0.310112021,1452054114,161.3450125,138.36785830000002,4385.343276,6507.14296,64.30755772,155.4512915,45.6402286,256,1,289.230968,5093.827412,32.16781006,34.39609017
68400.04533,0.180521763,1816757649,71.07744251,82.5885224,6943.966047,1080.541604,98.93359024,132.11104440000003,23.09112687,128,2,53.66152092,4069.741847,79.23315706,36.74529861
82899.22185,0.46928483299999996,3387028362,80.35582679999999,214.12894930000002,9600.531114,3763.088811,23.24845042,141.0586497,28.69044509,192,2,162.5454222,1002.148692,61.65865638,11.32196705
97572.17716,0.371201461,3067923359,51.49573645,278.235892,5311.547815999999,6732.655014,15.53673067,126.81036780000001,22.68102089,128,1,213.7754503,8538.868278,56.03109058,99.75254220000001
51717.13389,0.43515386100000003,4400561348,67.32661599,281.3509535,9481.917451000001,9266.454926,64.14746712,136.34002619999998,18.42676025,256,0,160.4190741,5078.341711,83.55893501,99.13437169
93452.18425,0.373093985,3266134007,65.75786848,240.33372269999998,8288.722296,1167.305971,55.53678752,95.77427823,11.50828961,256,2,138.05294530000003,7652.001874,49.48960216,68.1700838
86189.18411,0.365311861,5234137024,116.2113537,124.88271259999999,9511.028413,3136.843734,31.1233748,190.4987534,42.73862773,192,1,109.0990419,6054.489796,96.28659065,55.42632032
71131.18407,0.49764591,5731008620,90.52536774,281.4433113,8700.171223000001,5324.7531229999995,39.95454291,113.6248507,25.48106253,64,1,102.89389,1663.088204,87.68854563,44.47187753
53701.81305,0.368921693,3611828253,143.83858519999998,170.18543830000002,4891.638963,9745.327401999999,37.62314479,126.2756591,23.98031992,64,2,139.6493455,1704.6185269999999,49.27794025,78.26514497
85115.04155,0.46242991,4194685810,84.05320759,199.7375977,6959.386202,2297.678113,10.54205675,198.6434909,19.46506562,128,0,294.3292763,9450.072755,26.80070167,89.54409755
89455.39442000001,0.273856754,2677164113,51.09336392,58.57079022,8240.290211,7238.490363,32.67644371,139.7551267,34.32903868,192,0,76.92912270000001,8752.859553,13.35126629,21.28418232
69383.93298,0.451019351,3369628157,142.4677608,52.55935571,6572.197698,4019.1609710000002,10.017024800000002,175.7245313,23.49271392,64,0,213.1392176,9110.748808,63.83908287,99.52915304
97538.34466,0.478971945,8878422468,93.00415035,154.8240122,6242.443333,8888.516607,32.30733667,165.7456796,12.88878078,256,0,123.63933899999999,1500.82961,63.11493203,17.0813022
98981.03304,0.143999594,9963082767,105.5879554,197.29044340000002,7529.494876000001,5479.223283,87.68854563,181.5981514,29.17226423,128,0,196.3343958,9930.815755,11.46843803,26.81985967
82546.48321,0.30993697,9623200877,50.62513084,254.6018954,9846.325572,1981.384861,62.50375165,171.5927425,21.91737837,192,2,290.2376865,8145.871991,11.57952954,56.45881932
87606.45516,0.46001556,8708101544,67.09069849,159.82590190000002,9263.048474,2657.840109,41.41624845,193.69497769999998,20.95193034,128,1,286.4852297,2165.760385,99.63723933,97.95017854
64570.67655,0.073667926,5045858250,66.1482283,221.1285443,4406.136947999999,6790.912918999999,52.874052799999994,156.53347549999998,15.56158702,64,2,291.8738727,7470.880552,25.43552994,96.14987642
74866.91558,0.031442472,7552084564,62.63786482,279.78736969999994,4105.004682,2504.924672,22.62873873,174.2883233,17.96035951,128,2,76.54306779,1230.965953,16.60983247,47.75359545
85895.65042,0.342080155,8831808527,155.7970479,112.05258290000002,9599.437887,5590.008997,91.62309127,195.7042395,36.04053434,256,2,239.3389557,9445.096834,61.30783905,99.43208816
88821.80252000001,0.24426319100000002,9941541685,141.755538,247.74119240000002,9256.161601,7266.434943000001,28.37712623,184.5782896,38.94376351,192,1,124.43320609999999,5624.3148630000005,85.28985753,16.54715299
83990.15103,0.316176069,6636952826,72.99106196,276.1199601,7993.115658,1285.659405,55.87582252,181.2030654,18.26986417,192,0,120.36423799999999,7078.239677,97.25139674,42.78345308
92223.19082,0.18690907699999998,8685113927,91.49672531,76.98589531,7956.93813,8073.885695999999,20.9886482,195.55811369999998,41.50827252,256,1,147.60615149999998,4517.89995,71.23007853,18.34128314
97443.36337,0.39761442700000005,6150107418,104.2328898,221.486925,9110.86572,5365.023771,43.59518587,165.265935,18.35791059,64,0,280.0476079,3037.142185,19.08187377,10.15767899
95959.24659,0.34388053,8607032135,75.26117264,57.86821104,8495.100706000001,9640.030238,23.92675802,173.5067081,53.5106634,64,1,101.8948656,4765.072778,93.24055605,97.43246468
79007.23385,0.39124593799999996,1352057455,65.55975158,169.52640219999998,6437.386151,3869.662098,89.50056573,99.32657173,21.04634696,256,2,58.865209899999996,7251.070201,52.54797194,51.58433667
97623.14335,0.07531421,2393649870,64.23695234,266.34238650000003,8967.860501000001,1902.285952,88.47606267,171.1002092,28.09052526,256,0,289.28049489999995,7428.761306999999,38.09586611,51.80914501
94097.48452,0.015240189,4077210591,57.93758747,241.91847880000003,7152.832375,9399.315509999999,63.47924789999999,175.3904665,14.14332542,192,1,107.91415249999999,1885.185791,29.81932584,53.5106634
98481.86946,0.18960473100000003,1739213647,60.52453678,121.85163870000001,9705.441043,9229.15605,17.05968127,183.8108544,49.40907089,64,1,262.2368169,2052.4059030000003,91.86970179999999,93.34477856
85065.64175,0.037050627999999995,5579444261,137.62862869999998,158.8380495,7327.2667519999995,7886.523208,63.055671,171.21961919999998,37.79937671,128,2,149.7149092,9424.43525,42.63043096,17.12940516
89316.8248,0.175510888,1154478300,169.5691189,175.6041251,9979.268784,5643.832090999999,93.51105384,103.3685228,25.37708499,128,1,274.1900518,8890.994212,40.46536066,55.30521529999999
71667.30069,0.429605904,1467232771,130.9078496,148.57308590000002,7632.170143,7597.126549,90.09298419,143.28930680000002,26.981809100000003,128,0,78.75025005,5950.3321479999995,45.2984549,94.14803248
95417.82837999999,0.224114179,3565896192,114.5873889,97.54309436,8164.224313,9588.134039,51.68218441,196.6130061,21.55343802,256,1,64.3088659,9187.752691,68.31549347,52.64217903
86440.49845,0.156552467,2264544411,77.17903158,199.14128080000003,4399.995398,6731.553335,56.68542146,155.30080680000003,13.01519679,64,2,59.51643365,5256.357801,75.18559585,21.52967147
88196.13735,0.09143646,1996071942,123.410785,228.828874,6770.538659000001,5344.473502000001,91.01920181,135.35775149999998,16.56440913,192,2,123.8479186,7737.498826999999,42.32931147,90.94149816
96458.34187999999,0.203128909,3305397236,211.8705491,231.3517276,8396.567506,4792.554824,43.63756093,190.6892175,12.56679742,64,0,292.0337637,3264.202587,73.23557858,38.77692822
96397.09581,0.260694798,6835695904,111.97744420000001,281.30738310000004,7854.391219,3694.334026,93.61777086,150.35802569999998,58.44937734,192,0,208.4219624,4082.0903729999995,98.00173793,79.62522856
95424.92134,0.167573464,9364916933,199.48804669999998,294.6759936,6270.326408,9742.95568,14.62203523,150.2548765,46.09778957,64,2,297.75927060000004,3597.5856310000004,59.45678836,24.90373836
82280.09283,0.013230531,9175485393,154.53871769999998,67.95327215,8413.155093000001,5515.781393,64.70153511,125.1628824,92.31503956,192,2,145.0643095,7194.029568000001,66.85833104,16.24288913
77575.64732,0.068829219,8463661983,277.0184815,164.027837,7622.024332999999,4710.910865999999,99.17326173,112.15186090000002,90.82539531,192,0,85.39915609,4313.598148,15.415142800000002,94.40416138
99638.77253,0.028822913,7839912649,186.4122172,126.87270359999998,7840.166477,9563.115004000001,28.83675857,186.0284785,69.29986113,256,0,89.89857792,1646.11238,62.2879156,73.86580948
96189.73827,0.119411335,4595841308,280.92626060000003,182.3701831,9711.32635,6004.355292,16.69342641,136.85506819999998,60.26569626,64,1,132.9448954,9639.018284,53.16468758,39.72410326
91195.4079,0.015424536,9363913403,294.5253417,52.04662878,8436.127053,9151.194573,86.29697091,105.3458187,95.12919822,128,1,294.4886076,2773.578401,97.68217783,95.33221713
87295.22459,0.152902511,6966717147,174.4737642,281.7815083,9368.647047,7067.457012999999,59.08272681,161.6672385,70.70681919,64,0,190.69891289999998,5816.041425,83.87881555,37.3097061
99273.82944,0.121094632,9729880227,201.278618,70.5578129,5646.073732,3342.438425,19.3107295,160.9034349,84.14254269,256,1,250.3370256,2755.751754,12.59446166,74.53033797
97809.0473,0.141833883,5683854150,187.8953078,51.14204683,9833.373962,9875.448995,76.35101609,158.6497404,59.10923901,128,2,157.8102027,3833.7820409999995,86.50316267,22.91396579
84427.08419,0.11365995699999999,9976450840,223.49325640000004,155.49008909999998,6519.757095,9439.784044,79.81023495,150.3765131,69.49866451,128,0,125.4087699,7897.536567,97.15158771,18.02596819
83812.35096,0.09845860599999999,8765593606,299.3564306,52.83927659,4752.490368,1139.632382,76.39950419,136.70437009999998,75.77890683,256,2,285.8565846,1088.4457,51.18942368,19.46823331
84902.45316,0.023056839,9947487484,279.0910882,96.36602375,7667.301858,9364.683848,55.71433935,191.94858200000002,98.71930288,192,1,100.0944773,4575.840827,89.09940476,18.96698386
86563.7996,0.31023398,8772812032,227.3881174,262.1544062,9520.820559,2092.219432,64.24098838,143.4497824,64.436751,64,2,83.42692906,5743.326357,27.44202793,52.0283871
72648.107,0.237090198,6900199876,157.8602618,269.8815327,8442.039094,7579.927039,95.21563722,99.98337296,11.90591235,128,1,76.13520513,8362.359427,82.9591149,10.32288364
82847.96273,0.09187003699999999,7407706425,289.0039143,162.9120466,9777.051026000001,9819.921779,43.46239102,172.9248351,42.04243939,192,0,54.46717992,5443.311338,55.66523371,49.46284394
84912.20616,0.09739119199999999,8416304880,234.5330424,270.0821611,7544.262745999999,6858.879518000001,57.29896713,142.4374209,69.98938206,192,1,163.3652826,9271.610617,77.67681697,51.44098077
99487.93755,0.321011178,9104290482,149.75164730000003,64.93335603,9152.727208,5658.518739,73.23557858,177.86748269999998,14.7056729,64,0,250.52025890000002,8571.507268000001,90.96776532,67.5072728
99561.30639,0.236717782,7381307278,221.8967525,263.91186600000003,9963.430093,1289.58235,93.10297642,149.596838,16.01176798,128,0,260.1775873,9899.262378,52.84003082,16.89322787
83048.89403,0.073556605,7697976905,273.9814889,87.06313934,8970.665895,5035.887582,29.8933391,194.0813113,18.07718395,256,0,107.6299219,1847.391643,99.29049631,31.81373163
79888.00355,0.194147399,9437164234,295.391485,261.34941299999997,9250.912887999999,5860.263668,99.19631161,166.4752072,10.20825043,256,2,247.3340915,7933.237433,54.36424532,75.99502722
95468.11575,0.21403145199999998,7925562214,173.5849596,133.11853359999998,8520.77341,7804.369837,20.62198281,167.76118380000003,11.75603552,256,1,291.2171037,5207.094381,87.02091812,73.01603612
95677.39864,0.291604892,8561195632,185.07824209999998,195.3090265,9723.486614,1905.1511460000002,13.36014884,112.2784561,26.84495758,128,2,274.0963986,2863.13101,59.79070345,99.90820556
79456.42961,0.017181738000000002,9881134358,219.68178930000002,246.2241747,5536.643650999999,2099.134314,95.34558552,191.2810122,18.08556475,192,2,265.6633637,4505.381209,72.30412264,24.37420739
79743.27889,0.118761445,9000895387,216.83036490000003,133.37038159999997,6731.5756599999995,9063.295742,43.72706336,198.55373909999997,27.06566627,64,1,261.25917180000005,4648.2900979999995,98.38356134,45.62659844
98502.77798,0.11580318,8852285374,274.2877175,193.499565,8212.076492,9393.782852,73.58761979,55.90357513,41.34333448,192,2,210.9870509,7624.284815999999,97.71227809999999,18.21581029
92277.90393,0.017307057,7415096174,253.3628554,132.5134354,7254.294834,8986.872729,10.87869616,78.15110184,99.98660774,128,0,140.8211349,1372.024436,95.65621048,79.68487103
97825.71518,0.181232344,6629197979,230.5261597,208.1515752,6870.392043000001,9592.602466,11.95173516,53.37100761,75.15176378,64,0,127.8726017,7581.24045,18.23760503,42.71449606
81608.42041,0.047134514,7329580626,110.59229099999999,208.2886743,9765.422837,6217.286831,57.64573091,57.93765988,63.8050681,128,1,282.76034189999996,1223.170833,59.18639084,55.80852726
98646.32655,0.10319503199999999,9993006088,56.23918884,68.82450539,5812.70556,3456.209843,89.48156583,81.11530959999999,82.66830289,128,2,56.02868556,2330.711981,14.91740806,96.32047581
90160.7359,0.184932025,5632724148,271.9947995,66.41615149,9262.416086,8062.311786,93.6021517,90.01053928,98.9083929,192,1,286.23124160000003,3227.548997,84.48629626,37.76548181
96185.06916,0.033540099,9515931795,181.99597649999998,198.7893684,7282.788967,2783.409003,13.72661796,50.63305537,55.67356797,256,2,258.162042,9321.758015000001,64.88846105,52.79826167
72266.0761,0.040792657,9628709435,56.99340321,236.60787119999998,4608.4322950000005,1089.440903,70.05998063,67.86458365,39.49714622,256,1,207.6639517,4807.541503,75.32640121,87.76499758
89846.32059,0.117670291,9366814418,279.6400853,104.82763299999999,7530.617725,2826.8388010000003,34.42563164,113.4004962,57.03780435,192,0,278.235892,1540.410715,83.0297408,90.82539531
84145.18909,0.15161175699999999,8516179653,198.7100949,58.57552439999999,9552.550564,2138.206291,99.99458678,64.03140876,40.80453783,64,2,294.6436833,7129.401663,61.93614720000001,16.74104234
94572.69489,0.067389243,9245541723,257.9804016,54.37153169,4926.816072,8971.894274,48.75634763,57.33578015,23.33252479,256,0,59.05544031,4544.579861,97.80093083,35.50693089
87035.11297999999,0.029913169,9765850907,150.4314657,145.0148767,6493.330772,4737.846087,74.00502973,75.29415243,95.05072987,64,1,97.36736277,3457.140292,29.31574699,43.99239253
97824.13682999999,0.154474794,8987357265,297.63417710000004,280.0925809,7196.404142,8985.033733,10.58749232,67.71965308,10.44699026,128,1,259.0929747,4712.575853,64.21967892,94.5572526
94036.6219,0.129919029,9955550115,271.2090892,193.5930628,3618.35904,6243.485227,62.53426717,124.002982,36.13304935,64,2,186.7437669,9726.691095999999,10.62400446,88.30934225
80300.84349,0.061308031,9874176366,273.1471802,73.54533424,9694.527653000001,8706.62568,18.71844572,61.40877168,27.46773105,256,0,222.92467630000002,5045.487759000001,72.0351765,61.87479868
99843.33241,0.070087426,4793452689,274.3690062,254.2063233,8906.020997,7203.838772,71.54393969,143.0369206,95.99936064,192,1,69.92529645,1752.468489,68.16397428,14.7056729
91800.43238,0.09143718,5460856171,267.1504921,109.12878219999999,7981.368751000001,3861.8025079999998,78.86280246,196.3396929,55.76054926,256,2,266.24115409999996,9771.113925,24.70814858,47.95021956
94621.23545,0.038425597,6510434016,285.06860689999996,298.2436087,7756.743976000001,2339.365776,59.55062775,101.4409105,75.16054998,256,1,228.80653250000003,9173.642649,70.85231132,40.35465275
74832.98134,0.152576176,8130694146,268.5257388,282.48413289999996,8117.684743000001,9783.847961,98.42869392,100.497584,14.36821532,192,2,188.79828600000002,5968.274163,91.89002342,94.48483442
99544.66712,0.196469502,6559091008,242.6843387,67.57787709,7832.877147,9405.587725,73.85448848,51.7067899,10.85542175,128,0,85.32703459,8748.744011,16.03795774,92.24578239
79782.53112999999,0.044417005999999995,9551998742,266.2938766,206.7145516,9540.91533,1335.207871,12.2789212,67.51603181,97.50797573,64,0,284.2664577,5047.943187,77.05080426,14.636632999999998
70619.37506,0.012833632,7280860059,285.91970699999996,276.11292280000004,8077.366798,2098.5636170000002,60.10630535,68.56566616,22.02283214,192,0,80.33552873,8407.841707,55.78916137,81.77130123
96778.00626000001,0.014885086,5291209338,286.0338923,264.6280005,8212.880847,3471.5345420000003,37.27787254,75.64007714,65.38481831,128,2,92.26494011,9106.505343,34.82113053,92.98498848
93934.92539,0.040985702,9002410396,184.4442653,293.9782578,6601.3553950000005,1846.0323030000002,71.36517771,96.8430295,50.71781198,64,1,192.603569,5025.6352719999995,16.86028159,16.01176798
99028.4039,0.130225351,6157283782,181.6538191,107.48077140000001,5967.18336,5117.38859,79.61243420000001,109.1337357,43.19133212,192,2,291.5164082,9807.148283,74.72706122,43.65563565
77359.71744,0.21996975,6709123048,294.77957319999996,195.1742405,6280.070486,3558.035697,74.68975706,130.3610017,13.73473308,128,2,158.0565294,7001.552973999999,62.56337259,95.0759572
